dateTime,clusterBetween,Difference,kernelSize,ROI_DEPTH,clusterDepth,minAngle,maxAngle
0:7:14:656,C[2-1],19,7,270,13,38,48
0:7:14:735,C[7-6],25,7,270,13,38,48
0:7:14:735,C[6-5],26,7,270,13,38,48
0:7:14:735,C[5-4],27,7,270,13,38,48
0:7:14:735,C[4-3],31,7,270,13,38,48
0:7:14:735,C[3-2],18,7,270,13,38,48
0:7:14:735,C[2-1],19,7,270,13,38,48
0:7:14:831,C[7-6],22,7,270,13,38,48
0:7:14:831,C[6-5],29,7,270,13,38,48
0:7:14:831,C[5-4],27,7,270,13,38,48
0:7:14:831,C[4-3],24,7,270,13,38,48
0:7:14:831,C[3-2],25,7,270,13,38,48
0:7:14:831,C[2-1],19,7,270,13,38,48
0:7:14:908,C[7-6],22,7,270,13,38,48
0:7:14:908,C[6-5],29,7,270,13,38,48
0:7:14:908,C[5-4],27,7,270,13,38,48
0:7:14:908,C[4-3],24,7,270,13,38,48
0:7:14:908,C[3-2],25,7,270,13,38,48
0:7:14:908,C[2-1],19,7,270,13,38,48
0:7:14:988,C[7-6],25,7,270,13,38,48
0:7:14:988,C[6-5],26,7,270,13,38,48
0:7:14:988,C[5-4],27,7,270,13,38,48
0:7:14:988,C[4-3],24,7,270,13,38,48
0:7:14:988,C[3-2],25,7,270,13,38,48
0:7:14:988,C[2-1],19,7,270,13,38,48
0:7:15:66,C[7-6],26,7,270,13,38,48
0:7:15:66,C[6-5],25,7,270,13,38,48
0:7:15:66,C[5-4],27,7,270,13,38,48
0:7:15:66,C[4-3],24,7,270,13,38,48
0:7:15:66,C[3-2],25,7,270,13,38,48
0:7:15:66,C[2-1],19,7,270,13,38,48
0:7:15:144,C[7-6],25,7,270,13,38,48
0:7:15:144,C[6-5],26,7,270,13,38,48
0:7:15:144,C[5-4],27,7,270,13,38,48
0:7:15:144,C[4-3],24,7,270,13,38,48
0:7:15:144,C[3-2],25,7,270,13,38,48
0:7:15:144,C[2-1],19,7,270,13,38,48
0:7:15:222,C[7-6],22,7,270,13,38,48
0:7:15:222,C[6-5],29,7,270,13,38,48
0:7:15:222,C[5-4],27,7,270,13,38,48
0:7:15:222,C[4-3],24,7,270,13,38,48
0:7:15:222,C[3-2],25,7,270,13,38,48
0:7:15:222,C[2-1],19,7,270,13,38,48
0:7:15:301,C[7-6],27,7,270,13,38,48
0:7:15:301,C[6-5],26,7,270,13,38,48
0:7:15:301,C[5-4],27,7,270,13,38,48
0:7:15:301,C[4-3],24,7,270,13,38,48
0:7:15:301,C[3-2],25,7,270,13,38,48
0:7:15:301,C[2-1],19,7,270,13,38,48
0:7:15:377,C[7-6],27,7,270,13,38,48
0:7:15:377,C[6-5],26,7,270,13,38,48
0:7:15:377,C[5-4],27,7,270,13,38,48
0:7:15:377,C[4-3],24,7,270,13,38,48
0:7:15:377,C[3-2],25,7,270,13,38,48
0:7:15:377,C[2-1],19,7,270,13,38,48
0:7:15:453,C[7-6],28,7,270,13,38,48
0:7:15:453,C[6-5],26,7,270,13,38,48
0:7:15:453,C[5-4],27,7,270,13,38,48
0:7:15:453,C[4-3],24,7,270,13,38,48
0:7:15:453,C[3-2],25,7,270,13,38,48
0:7:15:453,C[2-1],19,7,270,13,38,48
0:7:15:532,C[7-6],22,7,270,13,38,48
0:7:15:532,C[6-5],29,7,270,13,38,48
0:7:15:532,C[5-4],27,7,270,13,38,48
0:7:15:532,C[4-3],24,7,270,13,38,48
0:7:15:532,C[3-2],25,7,270,13,38,48
0:7:15:532,C[2-1],19,7,270,13,38,48
0:7:15:611,C[7-6],24,7,270,13,38,48
0:7:15:611,C[6-5],29,7,270,13,38,48
0:7:15:611,C[5-4],27,7,270,13,38,48
0:7:15:611,C[4-3],31,7,270,13,38,48
0:7:15:611,C[3-2],18,7,270,13,38,48
0:7:15:611,C[2-1],19,7,270,13,38,48
0:7:15:689,C[7-6],24,7,270,13,38,48
0:7:15:689,C[6-5],29,7,270,13,38,48
0:7:15:689,C[5-4],26,7,270,13,38,48
0:7:15:689,C[4-3],25,7,270,13,38,48
0:7:15:689,C[3-2],25,7,270,13,38,48
0:7:15:689,C[2-1],19,7,270,13,38,48
0:7:15:769,C[7-6],24,7,270,13,38,48
0:7:15:769,C[6-5],29,7,270,13,38,48
0:7:15:769,C[5-4],26,7,270,13,38,48
0:7:15:769,C[4-3],25,7,270,13,38,48
0:7:15:769,C[3-2],25,7,270,13,38,48
0:7:15:769,C[2-1],19,7,270,13,38,48
0:7:15:848,C[7-6],24,7,270,13,38,48
0:7:15:848,C[6-5],29,7,270,13,38,48
0:7:15:848,C[5-4],26,7,270,13,38,48
0:7:15:848,C[4-3],25,7,270,13,38,48
0:7:15:848,C[3-2],25,7,270,13,38,48
0:7:15:848,C[2-1],19,7,270,13,38,48
0:7:15:927,C[7-6],24,7,270,13,38,48
0:7:15:927,C[6-5],29,7,270,13,38,48
0:7:15:927,C[5-4],26,7,270,13,38,48
0:7:15:927,C[4-3],25,7,270,13,38,48
0:7:15:927,C[3-2],25,7,270,13,38,48
0:7:15:927,C[2-1],19,7,270,13,38,48
0:7:16:7,C[7-6],27,7,270,13,38,48
0:7:16:7,C[6-5],26,7,270,13,38,48
0:7:16:7,C[5-4],26,7,270,13,38,48
0:7:16:7,C[4-3],25,7,270,13,38,48
0:7:16:7,C[3-2],25,7,270,13,38,48
0:7:16:7,C[2-1],19,7,270,13,38,48
0:7:16:83,C[7-6],24,7,270,13,38,48
0:7:16:83,C[6-5],29,7,270,13,38,48
0:7:16:83,C[5-4],26,7,270,13,38,48
0:7:16:83,C[4-3],32,7,270,13,38,48
0:7:16:83,C[3-2],18,7,270,13,38,48
0:7:16:83,C[2-1],19,7,270,13,38,48
0:7:16:161,C[7-6],24,7,270,13,38,48
0:7:16:161,C[6-5],29,7,270,13,38,48
0:7:16:161,C[5-4],26,7,270,13,38,48
0:7:16:161,C[4-3],25,7,270,13,38,48
0:7:16:161,C[3-2],25,7,270,13,38,48
0:7:16:161,C[2-1],19,7,270,13,38,48
0:7:16:239,C[7-6],27,7,270,13,38,48
0:7:16:239,C[6-5],26,7,270,13,38,48
0:7:16:239,C[5-4],26,7,270,13,38,48
0:7:16:239,C[4-3],25,7,270,13,38,48
0:7:16:239,C[3-2],25,7,270,13,38,48
0:7:16:239,C[2-1],19,7,270,13,38,48
0:7:16:314,C[7-6],27,7,270,13,38,48
0:7:16:314,C[6-5],26,7,270,13,38,48
0:7:16:314,C[5-4],26,7,270,13,38,48
0:7:16:314,C[4-3],25,7,270,13,38,48
0:7:16:314,C[3-2],25,7,270,13,38,48
0:7:16:314,C[2-1],19,7,270,13,38,48
0:7:16:393,C[7-6],24,7,270,13,38,48
0:7:16:393,C[6-5],29,7,270,13,38,48
0:7:16:393,C[5-4],26,7,270,13,38,48
0:7:16:393,C[4-3],25,7,270,13,38,48
0:7:16:393,C[3-2],25,7,270,13,38,48
0:7:16:393,C[2-1],19,7,270,13,38,48
0:7:16:474,C[7-6],27,7,270,13,38,48
0:7:16:474,C[6-5],26,7,270,13,38,48
0:7:16:474,C[5-4],26,7,270,13,38,48
0:7:16:474,C[4-3],25,7,270,13,38,48
0:7:16:474,C[3-2],25,7,270,13,38,48
0:7:16:474,C[2-1],19,7,270,13,38,48
0:7:16:552,C[7-6],24,7,270,13,38,48
0:7:16:552,C[6-5],29,7,270,13,38,48
0:7:16:552,C[5-4],26,7,270,13,38,48
0:7:16:552,C[4-3],25,7,270,13,38,48
0:7:16:552,C[3-2],25,7,270,13,38,48
0:7:16:552,C[2-1],19,7,270,13,38,48
0:7:16:632,C[7-6],27,7,270,13,38,48
0:7:16:632,C[6-5],26,7,270,13,38,48
0:7:16:632,C[5-4],26,7,270,13,38,48
0:7:16:632,C[4-3],25,7,270,13,38,48
0:7:16:632,C[3-2],25,7,270,13,38,48
0:7:16:632,C[2-1],19,7,270,13,38,48
0:7:16:710,C[7-6],27,7,270,13,38,48
0:7:16:710,C[6-5],26,7,270,13,38,48
0:7:16:710,C[5-4],26,7,270,13,38,48
0:7:16:710,C[4-3],25,7,270,13,38,48
0:7:16:710,C[3-2],25,7,270,13,38,48
0:7:16:710,C[2-1],19,7,270,13,38,48
0:7:16:803,C[7-6],24,7,270,13,38,48
0:7:16:803,C[6-5],29,7,270,13,38,48
0:7:16:803,C[5-4],26,7,270,13,38,48
0:7:16:803,C[4-3],25,7,270,13,38,48
0:7:16:803,C[3-2],25,7,270,13,38,48
0:7:16:803,C[2-1],19,7,270,13,38,48
0:7:16:881,C[7-6],27,7,270,13,38,48
0:7:16:881,C[6-5],26,7,270,13,38,48
0:7:16:881,C[5-4],26,7,270,13,38,48
0:7:16:881,C[4-3],25,7,270,13,38,48
0:7:16:881,C[3-2],25,7,270,13,38,48
0:7:16:881,C[2-1],19,7,270,13,38,48
0:7:16:961,C[7-6],24,7,270,13,38,48
0:7:16:961,C[6-5],29,7,270,13,38,48
0:7:16:961,C[5-4],26,7,270,13,38,48
0:7:16:961,C[4-3],25,7,270,13,38,48
0:7:16:961,C[3-2],25,7,270,13,38,48
0:7:16:961,C[2-1],19,7,270,13,38,48
0:7:17:39,C[7-6],24,7,270,13,38,48
0:7:17:39,C[6-5],29,7,270,13,38,48
0:7:17:39,C[5-4],26,7,270,13,38,48
0:7:17:39,C[4-3],25,7,270,13,38,48
0:7:17:39,C[3-2],25,7,270,13,38,48
0:7:17:39,C[2-1],19,7,270,13,38,48
0:7:17:117,C[7-6],23,7,270,13,38,48
0:7:17:117,C[6-5],29,7,270,13,38,48
0:7:17:117,C[5-4],26,7,270,13,38,48
0:7:17:117,C[4-3],25,7,270,13,38,48
0:7:17:117,C[3-2],25,7,270,13,38,48
0:7:17:117,C[2-1],19,7,270,13,38,48
0:7:17:196,C[7-6],23,7,270,13,38,48
0:7:17:196,C[6-5],29,7,270,13,38,48
0:7:17:196,C[5-4],26,7,270,13,38,48
0:7:17:196,C[4-3],25,7,270,13,38,48
0:7:17:196,C[3-2],25,7,270,13,38,48
0:7:17:196,C[2-1],19,7,270,13,38,48
0:7:17:274,C[7-6],23,7,270,13,38,48
0:7:17:274,C[6-5],29,7,270,13,38,48
0:7:17:274,C[5-4],26,7,270,13,38,48
0:7:17:274,C[4-3],25,7,270,13,38,48
0:7:17:274,C[3-2],25,7,270,13,38,48
0:7:17:274,C[2-1],19,7,270,13,38,48
0:7:17:351,C[7-6],26,7,270,13,38,48
0:7:17:351,C[6-5],26,7,270,13,38,48
0:7:17:351,C[5-4],26,7,270,13,38,48
0:7:17:351,C[4-3],25,7,270,13,38,48
0:7:17:351,C[3-2],25,7,270,13,38,48
0:7:17:351,C[2-1],19,7,270,13,38,48
0:7:17:430,C[7-6],26,7,270,13,38,48
0:7:17:430,C[6-5],26,7,270,13,38,48
0:7:17:430,C[5-4],26,7,270,13,38,48
0:7:17:430,C[4-3],25,7,270,13,38,48
0:7:17:430,C[3-2],25,7,270,13,38,48
0:7:17:430,C[2-1],19,7,270,13,38,48
0:7:17:509,C[7-6],23,7,270,13,38,48
0:7:17:509,C[6-5],29,7,270,13,38,48
0:7:17:509,C[5-4],26,7,270,13,38,48
0:7:17:509,C[4-3],25,7,270,13,38,48
0:7:17:509,C[3-2],25,7,270,13,38,48
0:7:17:509,C[2-1],19,7,270,13,38,48
0:7:17:590,C[7-6],26,7,270,13,38,48
0:7:17:590,C[6-5],26,7,270,13,38,48
0:7:17:590,C[5-4],26,7,270,13,38,48
0:7:17:590,C[4-3],25,7,270,13,38,48
0:7:17:590,C[3-2],25,7,270,13,38,48
0:7:17:590,C[2-1],19,7,270,13,38,48
0:7:17:666,C[7-6],26,7,270,13,38,48
0:7:17:666,C[6-5],26,7,270,13,38,48
0:7:17:666,C[5-4],26,7,270,13,38,48
0:7:17:666,C[4-3],24,7,270,13,38,48
0:7:17:666,C[3-2],26,7,270,13,38,48
0:7:17:666,C[2-1],19,7,270,13,38,48
0:7:17:745,C[7-6],26,7,270,13,38,48
0:7:17:745,C[6-5],26,7,270,13,38,48
0:7:17:745,C[5-4],26,7,270,13,38,48
0:7:17:745,C[4-3],25,7,270,13,38,48
0:7:17:745,C[3-2],25,7,270,13,38,48
0:7:17:745,C[2-1],19,7,270,13,38,48
0:7:17:823,C[7-6],26,7,270,13,38,48
0:7:17:823,C[6-5],26,7,270,13,38,48
0:7:17:823,C[5-4],26,7,270,13,38,48
0:7:17:823,C[4-3],25,7,270,13,38,48
0:7:17:823,C[3-2],25,7,270,13,38,48
0:7:17:823,C[2-1],19,7,270,13,38,48
0:7:17:902,C[7-6],26,7,270,13,38,48
0:7:17:902,C[6-5],26,7,270,13,38,48
0:7:17:902,C[5-4],26,7,270,13,38,48
0:7:17:902,C[4-3],24,7,270,13,38,48
0:7:17:902,C[3-2],26,7,270,13,38,48
0:7:17:902,C[2-1],19,7,270,13,38,48
0:7:17:982,C[7-6],14,7,270,13,38,48
0:7:17:982,C[6-5],22,7,270,13,38,48
0:7:17:982,C[5-4],26,7,270,13,38,48
0:7:17:982,C[4-3],25,7,270,13,38,48
0:7:17:982,C[3-2],25,7,270,13,38,48
0:7:17:982,C[2-1],19,7,270,13,38,48
0:7:18:60,C[7-6],14,7,270,13,38,48
0:7:18:60,C[6-5],22,7,270,13,38,48
0:7:18:60,C[5-4],26,7,270,13,38,48
0:7:18:60,C[4-3],25,7,270,13,38,48
0:7:18:60,C[3-2],25,7,270,13,38,48
0:7:18:60,C[2-1],19,7,270,13,38,48
0:7:18:140,C[7-6],14,7,270,13,38,48
0:7:18:140,C[6-5],22,7,270,13,38,48
0:7:18:140,C[5-4],26,7,270,13,38,48
0:7:18:140,C[4-3],24,7,270,13,38,48
0:7:18:140,C[3-2],26,7,270,13,38,48
0:7:18:140,C[2-1],19,7,270,13,38,48
0:7:18:219,C[7-6],14,7,270,13,38,48
0:7:18:219,C[6-5],22,7,270,13,38,48
0:7:18:219,C[5-4],26,7,270,13,38,48
0:7:18:219,C[4-3],25,7,270,13,38,48
0:7:18:219,C[3-2],25,7,270,13,38,48
0:7:18:219,C[2-1],19,7,270,13,38,48
0:7:18:296,C[7-6],14,7,270,13,38,48
0:7:18:296,C[6-5],22,7,270,13,38,48
0:7:18:296,C[5-4],26,7,270,13,38,48
0:7:18:296,C[4-3],24,7,270,13,38,48
0:7:18:296,C[3-2],26,7,270,13,38,48
0:7:18:296,C[2-1],19,7,270,13,38,48
0:7:18:374,C[7-6],14,7,270,13,38,48
0:7:18:374,C[6-5],22,7,270,13,38,48
0:7:18:374,C[5-4],26,7,270,13,38,48
0:7:18:374,C[4-3],25,7,270,13,38,48
0:7:18:374,C[3-2],25,7,270,13,38,48
0:7:18:374,C[2-1],19,7,270,13,38,48
0:7:18:453,C[7-6],14,7,270,13,38,48
0:7:18:453,C[6-5],22,7,270,13,38,48
0:7:18:453,C[5-4],26,7,270,13,38,48
0:7:18:453,C[4-3],24,7,270,13,38,48
0:7:18:453,C[3-2],26,7,270,13,38,48
0:7:18:453,C[2-1],19,7,270,13,38,48
0:7:18:532,C[8-7],14,7,270,13,38,48
0:7:18:532,C[7-6],22,7,270,13,38,48
0:7:18:532,C[6-5],26,7,270,13,38,48
0:7:18:532,C[5-4],10,7,270,13,38,48
0:7:18:532,C[4-3],14,7,270,13,38,48
0:7:18:532,C[3-2],26,7,270,13,38,48
0:7:18:532,C[2-1],19,7,270,13,38,48
0:7:18:609,C[7-6],14,7,270,13,38,48
0:7:18:609,C[6-5],22,7,270,13,38,48
0:7:18:609,C[5-4],26,7,270,13,38,48
0:7:18:609,C[4-3],24,7,270,13,38,48
0:7:18:609,C[3-2],26,7,270,13,38,48
0:7:18:609,C[2-1],19,7,270,13,38,48
0:7:18:688,C[7-6],23,7,270,13,38,48
0:7:18:688,C[6-5],28,7,270,13,38,48
0:7:18:688,C[5-4],27,7,270,13,38,48
0:7:18:688,C[4-3],24,7,270,13,38,48
0:7:18:688,C[3-2],26,7,270,13,38,48
0:7:18:688,C[2-1],19,7,270,13,38,48
0:7:18:767,C[7-6],23,7,270,13,38,48
0:7:18:767,C[6-5],28,7,270,13,38,48
0:7:18:767,C[5-4],27,7,270,13,38,48
0:7:18:767,C[4-3],24,7,270,13,38,48
0:7:18:767,C[3-2],26,7,270,13,38,48
0:7:18:767,C[2-1],19,7,270,13,38,48
0:7:18:847,C[7-6],23,7,270,13,38,48
0:7:18:847,C[6-5],29,7,270,13,38,48
0:7:18:847,C[5-4],26,7,270,13,38,48
0:7:18:847,C[4-3],24,7,270,13,38,48
0:7:18:847,C[3-2],26,7,270,13,38,48
0:7:18:847,C[2-1],19,7,270,13,38,48
0:7:18:924,C[7-6],23,7,270,13,38,48
0:7:18:924,C[6-5],28,7,270,13,38,48
0:7:18:924,C[5-4],27,7,270,13,38,48
0:7:18:924,C[4-3],24,7,270,13,38,48
0:7:18:924,C[3-2],26,7,270,13,38,48
0:7:18:924,C[2-1],19,7,270,13,38,48
0:7:19:2,C[7-6],23,7,270,13,38,48
0:7:19:2,C[6-5],28,7,270,13,38,48
0:7:19:2,C[5-4],27,7,270,13,38,48
0:7:19:2,C[4-3],24,7,270,13,38,48
0:7:19:2,C[3-2],26,7,270,13,38,48
0:7:19:2,C[2-1],19,7,270,13,38,48
0:7:19:81,C[7-6],23,7,270,13,38,48
0:7:19:81,C[6-5],28,7,270,13,38,48
0:7:19:81,C[5-4],27,7,270,13,38,48
0:7:19:81,C[4-3],24,7,270,13,38,48
0:7:19:81,C[3-2],26,7,270,13,38,48
0:7:19:81,C[2-1],19,7,270,13,38,48
0:7:19:158,C[8-7],23,7,270,13,38,48
0:7:19:158,C[7-6],28,7,270,13,38,48
0:7:19:158,C[6-5],28,7,270,13,38,48
0:7:19:158,C[5-4],9,7,270,13,38,48
0:7:19:158,C[4-3],14,7,270,13,38,48
0:7:19:158,C[3-2],26,7,270,13,38,48
0:7:19:158,C[2-1],19,7,270,13,38,48
0:7:19:239,C[7-6],23,7,270,13,38,48
0:7:19:239,C[6-5],28,7,270,13,38,48
0:7:19:239,C[5-4],25,7,270,13,38,48
0:7:19:239,C[4-3],26,7,270,13,38,48
0:7:19:239,C[3-2],26,7,270,13,38,48
0:7:19:239,C[2-1],19,7,270,13,38,48
0:7:19:332,C[7-6],23,7,270,13,38,48
0:7:19:332,C[6-5],28,7,270,13,38,48
0:7:19:332,C[5-4],25,7,270,13,38,48
0:7:19:332,C[4-3],26,7,270,13,38,48
0:7:19:332,C[3-2],26,7,270,13,38,48
0:7:19:332,C[2-1],19,7,270,13,38,48
0:7:19:410,C[7-6],23,7,270,13,38,48
0:7:19:410,C[6-5],28,7,270,13,38,48
0:7:19:410,C[5-4],25,7,270,13,38,48
0:7:19:410,C[4-3],26,7,270,13,38,48
0:7:19:410,C[3-2],26,7,270,13,38,48
0:7:19:410,C[2-1],19,7,270,13,38,48
0:7:19:487,C[7-6],23,7,270,13,38,48
0:7:19:487,C[6-5],28,7,270,13,38,48
0:7:19:487,C[5-4],24,7,270,13,38,48
0:7:19:487,C[4-3],27,7,270,13,38,48
0:7:19:487,C[3-2],26,7,270,13,38,48
0:7:19:487,C[2-1],19,7,270,13,38,48
0:7:19:551,C[7-6],23,7,270,13,38,48
0:7:19:551,C[6-5],28,7,270,13,38,48
0:7:19:551,C[5-4],25,7,270,13,38,48
0:7:19:551,C[4-3],26,7,270,13,38,48
0:7:19:551,C[3-2],26,7,270,13,38,48
0:7:19:551,C[2-1],19,7,270,13,38,48
0:7:19:630,C[7-6],23,7,270,13,38,48
0:7:19:630,C[6-5],28,7,270,13,38,48
0:7:19:630,C[5-4],24,7,270,13,38,48
0:7:19:630,C[4-3],27,7,270,13,38,48
0:7:19:630,C[3-2],26,7,270,13,38,48
0:7:19:630,C[2-1],19,7,270,13,38,48
0:7:19:708,C[7-6],23,7,270,13,38,48
0:7:19:708,C[6-5],28,7,270,13,38,48
0:7:19:708,C[5-4],22,7,270,13,38,48
0:7:19:708,C[4-3],29,7,270,13,38,48
0:7:19:708,C[3-2],26,7,270,13,38,48
0:7:19:708,C[2-1],19,7,270,13,38,48
0:7:19:784,C[7-6],23,7,270,13,38,48
0:7:19:784,C[6-5],28,7,270,13,38,48
0:7:19:784,C[5-4],25,7,270,13,38,48
0:7:19:784,C[4-3],26,7,270,13,38,48
0:7:19:784,C[3-2],26,7,270,13,38,48
0:7:19:784,C[2-1],19,7,270,13,38,48
0:7:19:863,C[7-6],23,7,270,13,38,48
0:7:19:863,C[6-5],28,7,270,13,38,48
0:7:19:863,C[5-4],25,7,270,13,38,48
0:7:19:863,C[4-3],26,7,270,13,38,48
0:7:19:863,C[3-2],26,7,270,13,38,48
0:7:19:863,C[2-1],19,7,270,13,38,48
0:7:19:940,C[7-6],23,7,270,13,38,48
0:7:19:940,C[6-5],28,7,270,13,38,48
0:7:19:940,C[5-4],25,7,270,13,38,48
0:7:19:940,C[4-3],35,7,270,13,38,48
0:7:19:940,C[3-2],17,7,270,13,38,48
0:7:19:940,C[2-1],19,7,270,13,38,48
0:7:20:18,C[7-6],22,7,270,13,38,48
0:7:20:18,C[6-5],29,7,270,13,38,48
0:7:20:18,C[5-4],26,7,270,13,38,48
0:7:20:18,C[4-3],25,7,270,13,38,48
0:7:20:18,C[3-2],25,7,270,13,38,48
0:7:20:18,C[2-1],20,7,270,13,38,48
0:7:20:97,C[7-6],23,7,270,13,38,48
0:7:20:97,C[6-5],28,7,270,13,38,48
0:7:20:97,C[5-4],26,7,270,13,38,48
0:7:20:97,C[4-3],25,7,270,13,38,48
0:7:20:97,C[3-2],25,7,270,13,38,48
0:7:20:97,C[2-1],20,7,270,13,38,48
0:7:20:174,C[7-6],23,7,270,13,38,48
0:7:20:174,C[6-5],28,7,270,13,38,48
0:7:20:174,C[5-4],26,7,270,13,38,48
0:7:20:174,C[4-3],25,7,270,13,38,48
0:7:20:174,C[3-2],25,7,270,13,38,48
0:7:20:174,C[2-1],20,7,270,13,38,48
0:7:20:253,C[8-7],27,7,270,13,38,48
0:7:20:253,C[7-6],3,7,270,13,38,48
0:7:20:253,C[6-5],21,7,270,13,38,48
0:7:20:253,C[5-4],24,7,270,13,38,48
0:7:20:253,C[4-3],27,7,270,13,38,48
0:7:20:253,C[3-2],25,7,270,13,38,48
0:7:20:253,C[2-1],20,7,270,13,38,48
0:7:20:331,C[8-7],27,7,270,13,38,48
0:7:20:331,C[7-6],3,7,270,13,38,48
0:7:20:331,C[6-5],21,7,270,13,38,48
0:7:20:331,C[5-4],25,7,270,13,38,48
0:7:20:331,C[4-3],26,7,270,13,38,48
0:7:20:331,C[3-2],25,7,270,13,38,48
0:7:20:331,C[2-1],20,7,270,13,38,48
0:7:20:407,C[8-7],27,7,270,13,38,48
0:7:20:407,C[7-6],3,7,270,13,38,48
0:7:20:407,C[6-5],21,7,270,13,38,48
0:7:20:407,C[5-4],24,7,270,13,38,48
0:7:20:407,C[4-3],27,7,270,13,38,48
0:7:20:407,C[3-2],25,7,270,13,38,48
0:7:20:407,C[2-1],20,7,270,13,38,48
0:7:20:485,C[8-7],27,7,270,13,38,48
0:7:20:485,C[7-6],3,7,270,13,38,48
0:7:20:485,C[6-5],21,7,270,13,38,48
0:7:20:485,C[5-4],24,7,270,13,38,48
0:7:20:485,C[4-3],27,7,270,13,38,48
0:7:20:485,C[3-2],25,7,270,13,38,48
0:7:20:485,C[2-1],20,7,270,13,38,48
0:7:20:564,C[8-7],27,7,270,13,38,48
0:7:20:564,C[7-6],3,7,270,13,38,48
0:7:20:564,C[6-5],21,7,270,13,38,48
0:7:20:564,C[5-4],24,7,270,13,38,48
0:7:20:564,C[4-3],27,7,270,13,38,48
0:7:20:564,C[3-2],25,7,270,13,38,48
0:7:20:564,C[2-1],20,7,270,13,38,48
0:7:20:643,C[8-7],27,7,270,13,38,48
0:7:20:643,C[7-6],3,7,270,13,38,48
0:7:20:643,C[6-5],21,7,270,13,38,48
0:7:20:643,C[5-4],24,7,270,13,38,48
0:7:20:643,C[4-3],27,7,270,13,38,48
0:7:20:643,C[3-2],25,7,270,13,38,48
0:7:20:643,C[2-1],20,7,270,13,38,48
0:7:20:705,C[7-6],29,7,270,13,38,48
0:7:20:705,C[6-5],21,7,270,13,38,48
0:7:20:705,C[5-4],25,7,270,13,38,48
0:7:20:705,C[4-3],26,7,270,13,38,48
0:7:20:705,C[3-2],26,7,270,13,38,48
0:7:20:705,C[2-1],20,7,270,13,38,48
0:7:20:783,C[7-6],22,7,270,13,38,48
0:7:20:783,C[6-5],28,7,270,13,38,48
0:7:20:783,C[5-4],25,7,270,13,38,48
0:7:20:783,C[4-3],26,7,270,13,38,48
0:7:20:783,C[3-2],26,7,270,13,38,48
0:7:20:783,C[2-1],20,7,270,13,38,48
0:7:20:858,C[7-6],22,7,270,13,38,48
0:7:20:858,C[6-5],28,7,270,13,38,48
0:7:20:858,C[5-4],25,7,270,13,38,48
0:7:20:858,C[4-3],26,7,270,13,38,48
0:7:20:858,C[3-2],26,7,270,13,38,48
0:7:20:858,C[2-1],20,7,270,13,38,48
0:7:20:934,C[7-6],22,7,270,13,38,48
0:7:20:934,C[6-5],28,7,270,13,38,48
0:7:20:934,C[5-4],25,7,270,13,38,48
0:7:20:934,C[4-3],26,7,270,13,38,48
0:7:20:934,C[3-2],26,7,270,13,38,48
0:7:20:934,C[2-1],20,7,270,13,38,48
0:7:21:13,C[7-6],22,7,270,13,38,48
0:7:21:13,C[6-5],28,7,270,13,38,48
0:7:21:13,C[5-4],26,7,270,13,38,48
0:7:21:13,C[4-3],25,7,270,13,38,48
0:7:21:13,C[3-2],26,7,270,13,38,48
0:7:21:13,C[2-1],20,7,270,13,38,48
0:7:21:92,C[7-6],22,7,270,13,38,48
0:7:21:92,C[6-5],28,7,270,13,38,48
0:7:21:92,C[5-4],26,7,270,13,38,48
0:7:21:92,C[4-3],25,7,270,13,38,48
0:7:21:92,C[3-2],26,7,270,13,38,48
0:7:21:92,C[2-1],20,7,270,13,38,48
0:7:21:171,C[7-6],23,7,270,13,38,48
0:7:21:171,C[6-5],27,7,270,13,38,48
0:7:21:171,C[5-4],26,7,270,13,38,48
0:7:21:171,C[4-3],25,7,270,13,38,48
0:7:21:171,C[3-2],26,7,270,13,38,48
0:7:21:171,C[2-1],20,7,270,13,38,48
0:7:21:250,C[7-6],22,7,270,13,38,48
0:7:21:250,C[6-5],27,7,270,13,38,48
0:7:21:250,C[5-4],24,7,270,13,38,48
0:7:21:250,C[4-3],28,7,270,13,38,48
0:7:21:250,C[3-2],26,7,270,13,38,48
0:7:21:250,C[2-1],20,7,270,13,38,48
0:7:21:329,C[8-7],26,7,270,13,38,48
0:7:21:329,C[7-6],3,7,270,13,38,48
0:7:21:329,C[6-5],20,7,270,13,38,48
0:7:21:329,C[5-4],24,7,270,13,38,48
0:7:21:329,C[4-3],28,7,270,13,38,48
0:7:21:329,C[3-2],26,7,270,13,38,48
0:7:21:329,C[2-1],20,7,270,13,38,48
0:7:21:407,C[7-6],22,7,270,13,38,48
0:7:21:407,C[6-5],27,7,270,13,38,48
0:7:21:407,C[5-4],26,7,270,13,38,48
0:7:21:407,C[4-3],26,7,270,13,38,48
0:7:21:407,C[3-2],26,7,270,13,38,48
0:7:21:407,C[2-1],20,7,270,13,38,48
0:7:21:484,C[7-6],28,7,270,13,38,48
0:7:21:484,C[6-5],21,7,270,13,38,48
0:7:21:484,C[5-4],24,7,270,13,38,48
0:7:21:484,C[4-3],27,7,270,13,38,48
0:7:21:484,C[3-2],27,7,270,13,38,48
0:7:21:484,C[2-1],20,7,270,13,38,48
0:7:21:560,C[7-6],21,7,270,13,38,48
0:7:21:560,C[6-5],27,7,270,13,38,48
0:7:21:560,C[5-4],25,7,270,13,38,48
0:7:21:560,C[4-3],26,7,270,13,38,48
